from,to,time,cascade_id
519,496,7,658
1301,496,7,658
304,496,7,658
272,496,7,658
326,496,7,658
602,496,7,658
758,496,7,658
144,696,7,658
415,696,7,658
729,696,7,658
440,696,7,658
1471,696,7,658
519,696,7,658
1301,696,7,658
304,696,7,658
272,696,7,658
326,696,7,658
602,696,7,658
758,696,7,658
144,800,7,658
415,800,7,658
729,800,7,658
440,800,7,658
1471,800,7,658
519,800,7,658
1301,800,7,658
304,800,7,658
272,800,7,658
326,800,7,658
602,800,7,658
758,800,7,658
1146,144,8,658
1146,415,8,658
1146,272,8,658
438,272,8,658
1146,1471,8,658
438,1471,8,658
1146,326,8,658
438,326,8,658
1146,440,8,658
438,440,8,658
1146,304,8,658
438,304,8,658
1146,519,8,658
438,519,8,658
992,519,8,658
1146,729,8,658
438,729,8,658
992,729,8,658
452,729,8,658
1146,602,8,658
438,602,8,658
992,602,8,658
452,602,8,658
578,602,8,658
738,602,8,658
1146,758,8,658
438,758,8,658
992,758,8,658
452,758,8,658
578,758,8,658
738,758,8,658
1146,1301,8,658
438,1301,8,658
992,1301,8,658
452,1301,8,658
578,1301,8,658
738,1301,8,658
952,1301,8,658
399,438,9,658
399,992,9,658
399,1146,9,658
1336,1146,9,658
399,452,9,658
1336,452,9,658
64,452,9,658
399,738,9,658
1336,738,9,658
64,738,9,658
1300,738,9,658
399,952,9,658
1336,952,9,658
64,952,9,658
1300,952,9,658
1347,952,9,658
399,578,9,658
1336,578,9,658
64,578,9,658
1300,578,9,658
1347,578,9,658
1277,64,10,658
1277,399,10,658
1277,1347,10,658
998,1347,10,658
854,998,11,658
409,854,12,658
1005,702,0,659
40,630,0,660
112,40,1,660
453,40,1,660
463,40,1,660
992,40,1,660
310,463,2,660
310,992,2,660
392,992,2,660
599,992,2,660
310,112,2,660
392,112,2,660
599,112,2,660
310,453,2,660
392,453,2,660
599,453,2,660
1087,453,2,660
858,599,3,660
858,392,3,660
644,392,3,660
771,392,3,660
858,310,3,660
644,310,3,660
771,310,3,660
858,1087,3,660
644,1087,3,660
771,1087,3,660
95,1087,3,660
688,771,4,660
768,771,4,660
1323,771,4,660
688,858,4,660
768,858,4,660
1323,858,4,660
592,1005,0,663
610,980,0,668
790,980,0,668
586,610,1,668
586,790,1,668
239,586,2,668
214,239,3,668
154,214,4,668
541,154,5,668
843,154,5,668
61,843,6,668
61,541,6,668
639,541,6,668
242,61,7,668
242,639,7,668
1199,1300,0,669
1248,1300,0,669
1188,1248,1,669
1430,1248,1,669
97,1188,2,669
1089,209,0,670
376,1089,1,670
586,672,0,672
1037,672,0,672
441,104,0,674
461,1096,0,676
272,130,0,684
472,130,0,684
433,782,0,685
64,1003,0,687
213,64,1,687
47,626,0,689
699,626,0,689
135,803,0,696
202,803,0,696
211,803,0,696
895,803,0,696
987,803,0,696
71,135,1,696
792,135,1,696
71,211,1,696
792,211,1,696
462,211,1,696
479,211,1,696
71,987,1,696
792,987,1,696
462,987,1,696
479,987,1,696
627,479,2,696
627,792,2,696
264,792,2,696
1039,627,3,696
723,1039,4,696
851,723,5,696
493,467,0,697
1000,845,0,698
176,1000,1,698
326,176,2,698
1112,1491,0,699
1326,1112,1,699
1397,1112,1,699
1362,1326,2,699
1391,1230,0,700
1394,1230,0,700
1354,1394,1,700
417,832,0,702
791,832,0,702
218,417,1,702
762,417,1,702
218,791,1,702
762,791,1,702
676,791,1,702
787,791,1,702
1296,762,2,702
1296,787,2,702
1296,218,2,702
423,218,2,702
462,218,2,702
1296,676,2,702
423,676,2,702
462,676,2,702
189,423,3,702
189,462,3,702
1078,462,3,702
189,1296,3,702
1078,1296,3,702
94,189,4,702
622,189,4,702
94,1078,4,702
622,1078,4,702
230,94,5,702
230,622,5,702
1068,230,6,702
172,1068,7,702
509,1068,7,702
163,509,8,702
1347,509,8,702
163,172,8,702
1347,172,8,702
161,163,9,702
859,161,10,702
885,1182,0,703
1093,1290,0,704
1482,1290,0,704
233,1482,1,704
1471,1482,1,704
233,1093,1,704
1471,1093,1,704
302,1093,1,704
361,1093,1,704
984,1093,1,704
838,302,2,704
838,361,2,704
838,984,2,704
827,984,2,704
1060,984,2,704
838,233,2,704
827,233,2,704
1060,233,2,704
372,827,3,704
435,827,3,704
372,838,3,704
435,838,3,704
406,372,4,704
406,435,4,704
424,435,4,704
1007,435,4,704
206,424,5,704
206,1007,5,704
615,1007,5,704
206,406,5,704
615,406,5,704
496,406,5,704
782,206,6,704
854,206,6,704
782,615,6,704
854,615,6,704
309,854,7,704
1182,854,7,704
1127,1182,8,704
1127,309,8,704
1256,309,8,704
1180,208,0,707
1105,1180,1,707
1206,291,0,709
32,1376,0,710
789,1376,0,710
1017,1376,0,710
1247,1376,0,710
121,32,1,710
156,32,1,710
243,32,1,710
574,32,1,710
596,32,1,710
1158,32,1,710
121,1017,1,710
156,1017,1,710
243,1017,1,710
574,1017,1,710
596,1017,1,710
1158,1017,1,710
119,1017,1,710
1383,1017,1,710
121,1247,1,710
156,1247,1,710
243,1247,1,710
574,1247,1,710
596,1247,1,710
1158,1247,1,710
119,1247,1,710
1383,1247,1,710
121,789,1,710
156,789,1,710
243,789,1,710
574,789,1,710
596,789,1,710
1158,789,1,710
119,789,1,710
1383,789,1,710
172,119,2,710
172,596,2,710
172,1383,2,710
172,1158,2,710
172,243,2,710
30,243,2,710
832,243,2,710
172,574,2,710
30,574,2,710
832,574,2,710
503,574,2,710
959,574,2,710
172,156,2,710
30,156,2,710
832,156,2,710
503,156,2,710
959,156,2,710
172,121,2,710
30,121,2,710
832,121,2,710
503,121,2,710
959,121,2,710
232,832,3,710
598,832,3,710
232,30,3,710
598,30,3,710
232,172,3,710
598,172,3,710
754,172,3,710
1465,172,3,710
232,503,3,710
598,503,3,710
754,503,3,710
1465,503,3,710
303,503,3,710
232,959,3,710
598,959,3,710
754,959,3,710
1465,959,3,710
303,959,3,710
375,598,4,710
375,754,4,710
375,1465,4,710
1473,1465,4,710
375,232,4,710
1473,232,4,710
734,232,4,710
375,303,4,710
1473,303,4,710
734,303,4,710
1096,303,4,710
833,734,5,710
833,375,5,710
1108,375,5,710
833,1096,5,710
1108,1096,5,710
304,1096,5,710
380,304,6,710
391,304,6,710
75,391,7,710
75,380,7,710
233,75,8,710
698,75,8,710
74,233,9,710
160,233,9,710
74,698,9,710
160,698,9,710
472,74,10,710
472,160,10,710
100,472,11,710
877,472,11,710
469,100,12,710
469,877,12,710
190,469,13,710
1202,1306,0,713
85,675,0,715
1174,675,0,715
49,347,0,716
776,347,0,716
633,776,1,716
945,633,2,716
352,945,3,716
1124,1151,0,717
24,544,0,720
178,544,0,720
1002,24,1,720
13,989,0,722
1207,1116,0,723
1053,301,0,724
423,862,0,725
990,862,0,725
680,423,1,725
680,990,1,725
645,990,1,725
761,990,1,725
1069,990,1,725
1039,645,2,725
1039,761,2,725
129,761,2,725
1039,1069,2,725
129,1069,2,725
571,1069,2,725
1039,680,2,725
129,680,2,725
571,680,2,725
771,680,2,725
5,129,3,725
831,129,3,725
1082,129,3,725
3,5,4,725
9,5,4,725
52,5,4,725
3,831,4,725
9,831,4,725
52,831,4,725
1,831,4,725
3,1082,4,725
9,1082,4,725
52,1082,4,725
1,1082,4,725
247,1082,4,725
978,1082,4,725
835,3,5,725
835,978,5,725
178,978,5,725
835,52,5,725
178,52,5,725
991,52,5,725
835,9,5,725
178,9,5,725
991,9,5,725
278,9,5,725
835,247,5,725
178,247,5,725
991,247,5,725
278,247,5,725
425,247,5,725
504,247,5,725
604,247,5,725
168,604,6,725
168,278,6,725
271,278,6,725
168,991,6,725
271,991,6,725
168,425,6,725
271,425,6,725
509,425,6,725
1029,425,6,725
168,504,6,725
271,504,6,725
509,504,6,725
1029,504,6,725
1032,504,6,725
144,271,7,725
144,1032,7,725
340,1032,7,725
671,1032,7,725
144,1029,7,725
340,1029,7,725
671,1029,7,725
134,1029,7,725
144,168,7,725
340,168,7,725
671,168,7,725
134,168,7,725
144,509,7,725
340,509,7,725
671,509,7,725
134,509,7,725
734,134,8,725
734,144,8,725
734,340,8,725
734,671,8,725
100,671,8,725
243,671,8,725
142,734,9,725
616,734,9,725
142,243,9,725
616,243,9,725
832,243,9,725
142,100,9,725
616,100,9,725
832,100,9,725
406,100,9,725
614,832,10,725
614,406,10,725
537,406,10,725
614,616,10,725
537,616,10,725
97,616,10,725
618,616,10,725
614,142,10,725
537,142,10,725
97,142,10,725
618,142,10,725
430,537,11,725
430,97,11,725
366,97,11,725
912,366,12,725
912,430,12,725
103,923,0,726
360,923,0,726
645,923,0,726
566,103,1,726
566,360,1,726
1074,360,1,726
566,645,1,726
1074,645,1,726
467,645,1,726
494,1074,2,726
1100,1074,2,726
494,566,2,726
1100,566,2,726
494,467,2,726
1100,467,2,726
571,136,0,727
685,136,0,727
134,571,1,727
176,571,1,727
266,571,1,727
134,685,1,727
176,685,1,727
266,685,1,727
536,685,1,727
666,685,1,727
733,751,0,728
679,863,0,729
805,152,0,732
453,211,0,735
507,211,0,735
664,211,0,735
1089,211,0,735
10,507,1,735
10,1089,1,735
654,1089,1,735
10,664,1,735
654,664,1,735
20,664,1,735
72,654,2,735
198,654,2,735
787,72,3,735
787,198,3,735
723,198,3,735
748,723,4,735
1470,723,4,735
748,787,4,735
1470,787,4,735
1032,787,4,735
164,748,5,735
223,748,5,735
1000,748,5,735
164,1470,5,735
223,1470,5,735
1000,1470,5,735
992,1470,5,735
1278,1470,5,735
674,223,6,735
674,1000,6,735
674,1278,6,735
926,1278,6,735
674,992,6,735
926,992,6,735
674,164,6,735
926,164,6,735
119,164,6,735
715,164,6,735
893,164,6,735
169,715,7,735
615,715,7,735
169,674,7,735
615,674,7,735
169,893,7,735
615,893,7,735
27,893,7,735
157,893,7,735
169,119,7,735
615,119,7,735
27,119,7,735
157,119,7,735
650,119,7,735
169,926,7,735
615,926,7,735
27,926,7,735
157,926,7,735
650,926,7,735
464,615,8,735
464,650,8,735
630,650,8,735
464,169,8,735
630,169,8,735
925,169,8,735
325,925,9,735
583,325,10,735
632,583,11,735
179,525,0,742
481,179,1,742
327,481,2,742
435,481,2,742
568,481,2,742
395,327,3,742
395,435,3,742
496,435,3,742
395,568,3,742
496,568,3,742
569,395,4,742
576,395,4,742
569,496,4,742
576,496,4,742
376,569,5,742
1092,569,5,742
376,576,5,742
1092,576,5,742
283,576,5,742
346,576,5,742
570,346,6,742
570,1092,6,742
393,1092,6,742
769,1092,6,742
1384,570,7,742
1384,393,7,742
1384,769,7,742
361,769,7,742
5,1384,8,742
877,1384,8,742
487,877,9,742
487,5,9,742
129,5,9,742
62,487,10,742
155,487,10,742
858,155,11,742
858,62,11,742
67,858,12,742
1164,1287,0,743
408,510,0,744
780,411,0,745
291,780,1,745
630,780,1,745
254,1086,0,747
553,1086,0,747
1160,553,1,747
1160,254,1,747
444,974,0,748
838,974,0,748
580,838,1,748
580,444,1,748
340,444,1,748
625,340,2,748
789,340,2,748
625,580,2,748
789,580,2,748
110,580,2,748
267,789,3,748
267,625,3,748
243,625,3,748
996,625,3,748
267,110,3,748
243,110,3,748
996,110,3,748
1023,110,3,748
767,996,4,748
767,243,4,748
767,1023,4,748
1006,1023,4,748
767,267,4,748
1006,267,4,748
91,267,4,748
211,767,5,748
211,91,5,748
669,91,5,748
290,669,6,748
782,669,6,748
290,211,6,748
782,211,6,748
157,290,7,748
224,290,7,748
157,782,7,748
224,782,7,748
38,506,0,752
700,38,1,752
138,700,2,752
542,700,2,752
570,700,2,752
224,570,3,752
257,570,3,752
767,570,3,752
224,138,3,752
257,138,3,752
767,138,3,752
26,138,3,752
224,542,3,752
257,542,3,752
767,542,3,752
26,542,3,752
360,257,4,752
360,224,4,752
360,767,4,752
308,360,5,752
770,360,5,752
140,308,6,752
140,770,6,752
237,770,6,752
284,770,6,752
381,770,6,752
151,284,7,752
151,381,7,752
151,237,7,752
605,237,7,752
894,605,8,752
442,894,9,752
803,442,10,752
211,803,11,752
82,211,12,752
610,211,12,752
255,82,13,752
437,82,13,752
345,437,14,752
345,255,14,752
97,345,15,752
758,345,15,752
302,840,0,753
934,840,0,753
395,934,1,753
591,740,0,754
934,308,0,755
426,934,1,755
1192,934,1,755
1447,934,1,755
1490,1447,2,755
1490,1192,2,755
1490,426,2,755
999,235,0,757
273,766,0,759
69,1,0,761
228,69,1,761
231,69,1,761
876,231,2,761
1326,231,2,761
876,228,2,761
1326,228,2,761
872,228,2,761
1191,1326,3,761
1226,1326,3,761
1191,872,3,761
1226,872,3,761
45,872,3,761
1191,876,3,761
1226,876,3,761
45,876,3,761
285,876,3,761
1030,876,3,761
1051,876,3,761
415,45,4,761
415,285,4,761
415,1030,4,761
415,1051,4,761
415,1191,4,761
1402,1191,4,761
415,1226,4,761
1402,1226,4,761
1385,1226,4,761
577,1402,5,761
577,415,5,761
160,415,5,761
166,415,5,761
577,1385,5,761
160,1385,5,761
166,1385,5,761
421,166,6,761
421,577,6,761
975,421,7,761
779,975,8,761
812,779,9,761
795,921,0,762
423,39,0,763
537,39,0,763
610,537,1,763
610,423,1,763
8,423,1,763
189,423,1,763
717,423,1,763
69,717,2,763
1098,717,2,763
69,189,2,763
1098,189,2,763
69,610,2,763
1098,610,2,763
569,69,3,763
782,69,3,763
1055,69,3,763
569,1098,3,763
782,1098,3,763
1055,1098,3,763
922,1098,3,763
199,1055,4,763
818,199,5,763
513,818,6,763
116,513,7,763
973,513,7,763
279,973,8,763
279,116,8,763
660,279,9,763
691,660,10,763
670,691,11,763
1082,404,0,764
164,1082,1,764
200,1082,1,764
1117,164,2,764
1117,200,2,764
213,72,0,765
775,213,1,765
796,775,2,765
924,775,2,765
745,924,3,765
745,796,3,765
945,796,3,765
599,745,4,765
599,945,4,765
469,945,4,765
604,945,4,765
120,469,5,765
120,604,5,765
120,599,5,765
579,599,5,765
1057,599,5,765
378,1057,6,765
378,120,6,765
378,579,6,765
1155,378,7,765
821,825,0,766
1016,825,0,766
1489,1105,0,767
1156,1489,1,767
41,859,0,768
683,859,0,768
472,683,1,768
560,683,1,768
642,472,2,768
870,472,2,768
642,560,2,768
870,560,2,768
868,560,2,768
46,868,3,768
1084,868,3,768
1107,1084,4,768
1107,46,4,768
20,46,4,768
120,816,0,770
396,120,1,770
1142,120,1,770
541,396,2,770
541,1142,2,770
22,1058,0,771
509,1058,0,771
128,509,1,771
128,22,1,771
243,1340,0,774
356,1340,0,774
826,1340,0,774
679,356,1,774
970,356,1,774
679,826,1,774
970,826,1,774
587,826,1,774
1017,826,1,774
679,243,1,774
970,243,1,774
587,243,1,774
1017,243,1,774
533,243,1,774
394,970,2,774
394,587,2,774
394,1017,2,774
417,1017,2,774
394,533,2,774
417,533,2,774
25,533,2,774
394,679,2,774
417,679,2,774
25,679,2,774
805,679,2,774
245,25,3,774
245,805,3,774
153,805,3,774
484,805,3,774
1025,805,3,774
245,394,3,774
153,394,3,774
484,394,3,774
1025,394,3,774
329,394,3,774
841,153,4,774
841,484,4,774
841,1025,4,774
527,1025,4,774
1454,1025,4,774
841,245,4,774
527,245,4,774
1454,245,4,774
45,245,4,774
386,245,4,774
1178,245,4,774
841,329,4,774
527,329,4,774
1454,329,4,774
45,329,4,774
386,329,4,774
1178,329,4,774
311,329,4,774
543,329,4,774
252,841,5,774
489,841,5,774
252,311,5,774
489,311,5,774
732,311,5,774
978,311,5,774
252,543,5,774
489,543,5,774
732,543,5,774
978,543,5,774
252,1454,5,774
489,1454,5,774
732,1454,5,774
978,1454,5,774
252,45,5,774
489,45,5,774
732,45,5,774
978,45,5,774
252,386,5,774
489,386,5,774
732,386,5,774
978,386,5,774
252,527,5,774
489,527,5,774
732,527,5,774
978,527,5,774
252,1178,5,774
489,1178,5,774
732,1178,5,774
978,1178,5,774
578,489,6,774
751,489,6,774
578,732,6,774
751,732,6,774
233,732,6,774
458,732,6,774
578,252,6,774
751,252,6,774
233,252,6,774
458,252,6,774
616,252,6,774
578,978,6,774
751,978,6,774
233,978,6,774
458,978,6,774
616,978,6,774
74,978,6,774
594,978,6,774
69,233,7,774
809,233,7,774
868,233,7,774
69,594,7,774
809,594,7,774
868,594,7,774
250,594,7,774
390,594,7,774
69,458,7,774
809,458,7,774
868,458,7,774
250,458,7,774
390,458,7,774
69,578,7,774
809,578,7,774
868,578,7,774
250,578,7,774
390,578,7,774
69,74,7,774
809,74,7,774
868,74,7,774
250,74,7,774
390,74,7,774
812,74,7,774
69,616,7,774
809,616,7,774
868,616,7,774
250,616,7,774
390,616,7,774
812,616,7,774
69,751,7,774
809,751,7,774
868,751,7,774
250,751,7,774
390,751,7,774
812,751,7,774
733,751,7,774
216,809,8,774
216,69,8,774
1358,69,8,774
216,733,8,774
1358,733,8,774
1035,733,8,774
216,812,8,774
1358,812,8,774
1035,812,8,774
158,812,8,774
216,868,8,774
1358,868,8,774
1035,868,8,774
158,868,8,774
216,250,8,774
1358,250,8,774
1035,250,8,774
158,250,8,774
834,250,8,774
216,390,8,774
1358,390,8,774
1035,390,8,774
158,390,8,774
834,390,8,774
26,390,8,774
29,390,8,774
42,1035,9,774
42,834,9,774
459,834,9,774
42,158,9,774
459,158,9,774
187,158,9,774
42,26,9,774
459,26,9,774
187,26,9,774
682,26,9,774
42,1358,9,774
459,1358,9,774
187,1358,9,774
682,1358,9,774
1249,1358,9,774
42,216,9,774
459,216,9,774
187,216,9,774
682,216,9,774
1249,216,9,774
169,216,9,774
42,29,9,774
459,29,9,774
187,29,9,774
682,29,9,774
1249,29,9,774
169,29,9,774
1094,29,9,774
1248,1249,10,774
1248,1094,10,774
771,1094,10,774
1248,459,10,774
771,459,10,774
1248,187,10,774
771,187,10,774
1087,187,10,774
1248,682,10,774
771,682,10,774
1087,682,10,774
235,682,10,774
1234,682,10,774
1248,169,10,774
771,169,10,774
1087,169,10,774
235,169,10,774
1234,169,10,774
197,169,10,774
1376,169,10,774
1248,42,10,774
771,42,10,774
1087,42,10,774
235,42,10,774
1234,42,10,774
197,42,10,774
1376,42,10,774
1372,42,10,774
789,1376,11,774
789,1087,11,774
325,1087,11,774
789,197,11,774
325,197,11,774
468,197,11,774
558,197,11,774
694,197,11,774
907,197,11,774
1163,197,11,774
789,1372,11,774
325,1372,11,774
468,1372,11,774
558,1372,11,774
694,1372,11,774
907,1372,11,774
1163,1372,11,774
789,1248,11,774
325,1248,11,774
468,1248,11,774
558,1248,11,774
694,1248,11,774
907,1248,11,774
1163,1248,11,774
789,1234,11,774
325,1234,11,774
468,1234,11,774
558,1234,11,774
694,1234,11,774
907,1234,11,774
1163,1234,11,774
789,235,11,774
325,235,11,774
468,235,11,774
558,235,11,774
694,235,11,774
907,235,11,774
1163,235,11,774
485,325,12,774
485,468,12,774
1010,468,12,774
485,1163,12,774
1010,1163,12,774
485,694,12,774
1010,694,12,774
485,907,12,774
1010,907,12,774
485,789,12,774
1010,789,12,774
352,789,12,774
485,558,12,774
1010,558,12,774
352,558,12,774
89,558,12,774
276,558,12,774
279,558,12,774
574,279,13,774
574,89,13,774
399,89,13,774
574,276,13,774
399,276,13,774
495,276,13,774
748,276,13,774
574,1010,13,774
399,1010,13,774
495,1010,13,774
748,1010,13,774
946,1010,13,774
574,485,13,774
399,485,13,774
495,485,13,774
748,485,13,774
946,485,13,774
1052,485,13,774
574,352,13,774
399,352,13,774
495,352,13,774
748,352,13,774
946,352,13,774
1052,352,13,774
643,748,14,774
643,1052,14,774
341,1052,14,774
626,1052,14,774
643,946,14,774
341,946,14,774
626,946,14,774
96,946,14,774
643,574,14,774
341,574,14,774
626,574,14,774
96,574,14,774
650,574,14,774
643,399,14,774
341,399,14,774
626,399,14,774
96,399,14,774
650,399,14,774
200,399,14,774
776,399,14,774
643,495,14,774
341,495,14,774
626,495,14,774
96,495,14,774
650,495,14,774
200,495,14,774
776,495,14,774
505,495,14,774
16,96,15,774
16,643,15,774
16,341,15,774
828,341,15,774
16,200,15,774
828,200,15,774
107,200,15,774
575,200,15,774
1042,200,15,774
16,505,15,774
828,505,15,774
107,505,15,774
575,505,15,774
1042,505,15,774
102,505,15,774
645,505,15,774
373,828,16,774
373,102,16,774
375,102,16,774
373,645,16,774
375,645,16,774
400,645,16,774
1036,645,16,774
373,16,16,774
375,16,16,774
400,16,16,774
1036,16,16,774
373,107,16,774
375,107,16,774
400,107,16,774
1036,107,16,774
540,107,16,774
788,107,16,774
1024,107,16,774
373,1042,16,774
375,1042,16,774
400,1042,16,774
1036,1042,16,774
540,1042,16,774
788,1042,16,774
1024,1042,16,774
962,1024,17,774
962,373,17,774
962,400,17,774
453,400,17,774
576,400,17,774
962,375,17,774
453,375,17,774
576,375,17,774
962,1036,17,774
453,1036,17,774
576,1036,17,774
962,540,17,774
453,540,17,774
576,540,17,774
353,540,17,774
981,540,17,774
962,788,17,774
453,788,17,774
576,788,17,774
353,788,17,774
981,788,17,774
741,981,18,774
741,353,18,774
653,353,18,774
741,962,18,774
653,962,18,774
23,962,18,774
738,962,18,774
873,962,18,774
741,576,18,774
653,576,18,774
23,576,18,774
738,576,18,774
873,576,18,774
72,576,18,774
144,576,18,774
149,576,18,774
912,576,18,774
741,453,18,774
653,453,18,774
23,453,18,774
738,453,18,774
873,453,18,774
72,453,18,774
144,453,18,774
149,453,18,774
912,453,18,774
466,741,19,774
1254,741,19,774
466,23,19,774
1254,23,19,774
691,23,19,774
466,912,19,774
1254,912,19,774
691,912,19,774
126,912,19,774
466,873,19,774
1254,873,19,774
691,873,19,774
126,873,19,774
466,144,19,774
1254,144,19,774
691,144,19,774
126,144,19,774
535,144,19,774
466,738,19,774
1254,738,19,774
691,738,19,774
126,738,19,774
535,738,19,774
404,738,19,774
466,72,19,774
1254,72,19,774
691,72,19,774
126,72,19,774
535,72,19,774
404,72,19,774
466,149,19,774
1254,149,19,774
691,149,19,774
126,149,19,774
535,149,19,774
404,149,19,774
10,149,19,774
1133,1254,20,774
1133,126,20,774
684,126,20,774
1133,466,20,774
684,466,20,774
308,466,20,774
1133,10,20,774
684,10,20,774
308,10,20,774
1133,691,20,774
684,691,20,774
308,691,20,774
309,691,20,774
1133,404,20,774
684,404,20,774
308,404,20,774
309,404,20,774
406,404,20,774
421,404,20,774
1133,535,20,774
684,535,20,774
308,535,20,774
309,535,20,774
406,535,20,774
421,535,20,774
613,421,21,774
714,421,21,774
613,406,21,774
714,406,21,774
345,406,21,774
613,1133,21,774
714,1133,21,774
345,1133,21,774
1302,1133,21,774
613,684,21,774
714,684,21,774
345,684,21,774
1302,684,21,774
613,308,21,774
714,308,21,774
345,308,21,774
1302,308,21,774
878,308,21,774
613,309,21,774
714,309,21,774
345,309,21,774
1302,309,21,774
878,309,21,774
1466,1302,22,774
1466,613,22,774
1466,714,22,774
262,714,22,774
566,714,22,774
974,714,22,774
822,566,23,774
822,262,23,774
291,262,23,774
822,974,23,774
291,974,23,774
958,974,23,774
174,958,24,774
174,822,24,774
174,291,24,774
612,291,24,774
985,612,25,774
985,174,25,774
567,233,0,776
215,448,0,782
329,215,1,782
1044,329,2,782
733,1044,3,782
658,733,4,782
722,658,5,782
349,722,6,782
371,563,0,783
375,563,0,783
632,375,1,783
99,893,0,784
528,920,0,786
332,528,1,786
952,528,1,786
1046,528,1,786
748,332,2,786
1195,332,2,786
748,952,2,786
1195,952,2,786
37,952,2,786
482,952,2,786
999,482,3,786
999,1195,3,786
1219,1195,3,786
1260,1195,3,786
999,37,3,786
1219,37,3,786
1260,37,3,786
132,37,3,786
1093,37,3,786
999,748,3,786
1219,748,3,786
1260,748,3,786
132,748,3,786
1093,748,3,786
187,748,3,786
318,748,3,786
386,748,3,786
958,748,3,786
425,318,4,786
425,1260,4,786
425,1093,4,786
280,1093,4,786
425,386,4,786
280,386,4,786
977,386,4,786
425,999,4,786
280,999,4,786
977,999,4,786
98,999,4,786
276,999,4,786
425,187,4,786
280,187,4,786
977,187,4,786
98,187,4,786
276,187,4,786
425,132,4,786
280,132,4,786
977,132,4,786
98,132,4,786
276,132,4,786
649,132,4,786
753,425,5,786
753,649,5,786
10,649,5,786
367,649,5,786
934,649,5,786
753,276,5,786
10,276,5,786
367,276,5,786
934,276,5,786
338,276,5,786
753,98,5,786
10,98,5,786
367,98,5,786
934,98,5,786
338,98,5,786
119,98,5,786
1114,98,5,786
753,280,5,786
10,280,5,786
367,280,5,786
934,280,5,786
338,280,5,786
119,280,5,786
1114,280,5,786
505,280,5,786
909,280,5,786
817,367,6,786
1000,367,6,786
817,753,6,786
1000,753,6,786
324,753,6,786
1189,753,6,786
817,934,6,786
1000,934,6,786
324,934,6,786
1189,934,6,786
292,934,6,786
817,10,6,786
1000,10,6,786
324,10,6,786
1189,10,6,786
292,10,6,786
128,10,6,786
275,10,6,786
643,10,6,786
817,505,6,786
1000,505,6,786
324,505,6,786
1189,505,6,786
292,505,6,786
128,505,6,786
275,505,6,786
643,505,6,786
145,505,6,786
817,909,6,786
1000,909,6,786
324,909,6,786
1189,909,6,786
292,909,6,786
128,909,6,786
275,909,6,786
643,909,6,786
145,909,6,786
817,338,6,786
1000,338,6,786
324,338,6,786
1189,338,6,786
292,338,6,786
128,338,6,786
275,338,6,786
643,338,6,786
145,338,6,786
817,119,6,786
1000,119,6,786
324,119,6,786
1189,119,6,786
292,119,6,786
128,119,6,786
275,119,6,786
643,119,6,786
145,119,6,786
158,119,6,786
817,1114,6,786
1000,1114,6,786
324,1114,6,786
1189,1114,6,786
292,1114,6,786
128,1114,6,786
275,1114,6,786
643,1114,6,786
145,1114,6,786
158,1114,6,786
659,1114,6,786
1125,1114,6,786
882,324,7,786
1246,324,7,786
882,1189,7,786
1246,1189,7,786
1316,1189,7,786
882,275,7,786
1246,275,7,786
1316,275,7,786
882,145,7,786
1246,145,7,786
1316,145,7,786
882,128,7,786
1246,128,7,786
1316,128,7,786
882,817,7,786
1246,817,7,786
1316,817,7,786
882,1125,7,786
1246,1125,7,786
1316,1125,7,786
882,292,7,786
1246,292,7,786
1316,292,7,786
828,292,7,786
882,643,7,786
1246,643,7,786
1316,643,7,786
828,643,7,786
882,1000,7,786
1246,1000,7,786
1316,1000,7,786
828,1000,7,786
882,158,7,786
1246,158,7,786
1316,158,7,786
828,158,7,786
882,659,7,786
1246,659,7,786
1316,659,7,786
828,659,7,786
330,530,0,787
749,530,0,787
1473,530,0,787
822,1473,1,787
1269,1473,1,787
822,749,1,787
1269,749,1,787
822,330,1,787
1269,330,1,787
125,330,1,787
1419,1269,2,787
1452,1269,2,787
1419,125,2,787
1452,125,2,787
455,125,2,787
1419,822,2,787
1452,822,2,787
455,822,2,787
712,1419,3,787
712,1452,3,787
712,455,3,787
706,455,3,787
64,712,4,787
703,712,4,787
64,706,4,787
703,706,4,787
135,703,5,787
357,703,5,787
611,703,5,787
936,703,5,787
135,64,5,787
357,64,5,787
611,64,5,787
936,64,5,787
243,64,5,787
1277,64,5,787
361,243,6,787
683,243,6,787
1061,243,6,787
361,611,6,787
683,611,6,787
1061,611,6,787
361,936,6,787
683,936,6,787
1061,936,6,787
14,936,6,787
284,936,6,787
290,936,6,787
313,936,6,787
361,357,6,787
683,357,6,787
1061,357,6,787
14,357,6,787
284,357,6,787
290,357,6,787
313,357,6,787
698,357,6,787
831,357,6,787
361,1277,6,787
683,1277,6,787
1061,1277,6,787
14,1277,6,787
284,1277,6,787
290,1277,6,787
313,1277,6,787
698,1277,6,787
831,1277,6,787
577,1277,6,787
361,135,6,787
683,135,6,787
1061,135,6,787
14,135,6,787
284,135,6,787
290,135,6,787
313,135,6,787
698,135,6,787
831,135,6,787
577,135,6,787
696,14,7,787
797,14,7,787
696,698,7,787
797,698,7,787
696,577,7,787
797,577,7,787
696,284,7,787
797,284,7,787
696,313,7,787
797,313,7,787
102,313,7,787
696,831,7,787
797,831,7,787
102,831,7,787
13,831,7,787
